"","nGene","nReads","orig.ident","percent.mito","percent.ERCC","percent.ribo","res.0.6","plate","cell_ontology_class","tsne_1","tsne_2","tsne_3"
"J8.MAA000884.3_10_M.1.1",4038,315603,"Combined",0,0.012954072776744,0.0117330950592992,"8","MAA000884","pancreatic D cell",28.3596269603148,4.13776180817023,-3.20652527249756
"A19.MAA000884.3_10_M.1.1",4329,1072486,"Combined",0,0.0116985092809402,0.0134817610672773,"8","MAA000884","pancreatic D cell",25.915155689732,3.75671362404555,-4.12416197177103
"B21.MAA000884.3_10_M.1.1",5214,1784405,"Combined",0,0.00620645830328217,0.0161118131814246,"1","MAA000884","type B pancreatic cell",9.05697524529852,-10.912814471478,-0.0423814635958311
"D2.MAA000884.3_10_M.1.1",3802,271208,"Combined",0,0.0116578658707686,0.0159951033892806,"8","MAA000884","pancreatic D cell",28.5039671911649,4.26810785140451,-3.1550715668
"E5.MAA000884.3_10_M.1.1",2811,102806,"Combined",0,0.0294453622846354,0.00618640935353968,"4","MAA000884","pancreatic A cell",8.90941742664342,21.3247989084672,-8.14044421579791
"F11.MAA000884.3_10_M.1.1",115,314,"Combined",0,0.931381118881119,0.00955414012738853,"6","MAA000884","udf",-13.5159498440587,-14.3325844315662,8.65523414481838
"G19.MAA000884.3_10_M.1.1",206,1347,"Combined",0,0.958328177205791,0.0066815144766147,"6","MAA000884","udf",-13.89329374172,-13.191078657423,8.08367101671218
"I2.MAA000884.3_10_M.1.1",5363,669537,"Combined",0,0.00494009906949578,0.00894349378749793,"1","MAA000884","type B pancreatic cell",13.9946275287168,-10.5018616044254,-3.41787380354776
"J9.MAA000884.3_10_M.1.1",3292,173523,"Combined",0,0.0164656403745437,0.00294485457259268,"2","MAA000884","type B pancreatic cell",11.1370737208615,-15.7660694528323,-17.7239635153412
"I3.MAA000884.3_10_M.1.1",4949,753441,"Combined",0,0.00263689830865212,0.0042325809187448,"1","MAA000884","type B pancreatic cell",5.92103847315572,-10.8646467285995,-3.14431117462935
"J10.MAA000884.3_10_M.1.1",3831,421117,"Combined",0,0.00584758046620113,0.00756084413595272,"4","MAA000884","pancreatic PP cell",11.1234298297977,15.6079848725634,0.471223530015171
"A21.MAA000884.3_10_M.1.1",4247,1833817,"Combined",0,0.0128041421144034,0.0186289035383574,"4","MAA000884","pancreatic A cell",5.12229967744132,11.2992323373515,-0.41222259318841
"C1.MAA000884.3_10_M.1.1",4252,293725,"Combined",0,0.0130971060704314,0.00629159928504554,"1","MAA000884","type B pancreatic cell",14.97972981018,-10.0121972825244,-3.6348407545855
"D4.MAA000884.3_10_M.1.1",4589,583292,"Combined",0,0.00419802953814846,0.00519293938541931,"1","MAA000884","type B pancreatic cell",6.91987097510468,-11.2608684009871,-3.57403013222628
"A20.MAA000884.3_10_M.1.1",4123,1341025,"Combined",0,0.00919927652946931,0.0184836226021141,"4","MAA000884","pancreatic A cell",4.42133556047323,11.2028542876102,-1.44182116779223
"B22.MAA000884.3_10_M.1.1",6161,2133520,"Combined",0,0.00900641457376295,0.0182051258014924,"8","MAA000884","udf",24.8675946661177,3.99713625744043,-4.39020017677564
"D3.MAA000884.3_10_M.1.1",109,191,"Combined",0,0.962869362363919,0.0209424083769634,"6","MAA000884","udf",-14.6506919407816,-14.3730397112477,6.9972158484743
"E6.MAA000884.3_10_M.1.1",3734,547133,"Combined",0,0.00915090205112046,0.014427936169085,"4","MAA000884","pancreatic A cell",10.4200788737038,15.5976592362885,-0.129767475082776
"F12.MAA000884.3_10_M.1.1",4111,447454,"Combined",0,0.00812204345647924,0.0116570641898385,"4","MAA000884","pancreatic A cell",7.47960962782189,16.3509940875775,-5.84934009266052
"G20.MAA000884.3_10_M.1.1",4623,1781183,"Combined",0,0.0103543745232159,0.0143691018834112,"8","MAA000884","pancreatic D cell",24.9648833007892,3.29527417919481,-6.12996472731251
"E8.MAA000884.3_10_M.1.1",4198,512198,"Combined",0,0.00653648015392732,0.0128680705508417,"4","MAA000884","pancreatic A cell",9.8193403691189,15.3175482525756,-4.68216780835465
"A22.MAA000884.3_10_M.1.1",4915,1604839,"Combined",0,0.00638823346584883,0.0144718566784581,"1","MAA000884","type B pancreatic cell",8.3069097588967,-10.537698757748,-1.48843789592076
"C2.MAA000884.3_10_M.1.1",3518,368980,"Combined",0,0.0108305184708595,0.00176974361754025,"2","MAA000884","type B pancreatic cell",11.3316894804142,-8.61928498121299,-24.468977402423
"D5.MAA000884.3_10_M.1.1",4419,519764,"Combined",0,0.00504022802581179,0.00326686727053047,"2","MAA000884","type B pancreatic cell",11.0599601110957,-7.68879496464846,-20.6584540765501
"E11.MAA000884.3_10_M.1.1",2161,88359,"Combined",0,0.0727553204886034,0.00199187405923562,"2","MAA000884","type B pancreatic cell",11.603498612088,-19.6414287457373,-16.7699817578945
"F16.MAA000884.3_10_M.1.1",4336,720525,"Combined",0,0.00596949446231783,0.0164657714860692,"4","MAA000884","pancreatic A cell",11.0058450838926,14.0195135286129,-3.25546036774178
"F14.MAA000884.3_10_M.1.1",2893,355939,"Combined",0,0.0172670371873559,0.0228128977156198,"11","MAA000884","leukocyte",-27.4252123089342,-8.54078241913088,3.97553413967034
"G22.MAA000884.3_10_M.1.1",4576,2128995,"Combined",0,0.0116453427913541,0.0156928503824574,"8","MAA000884","udf",24.9482738523018,3.56192311344112,-5.04100336080629
"I5.MAA000884.3_10_M.1.1",4004,118665,"Combined",0,0.00324230791845512,0.00372477141532887,"1","MAA000884","type B pancreatic cell",10.8856002507897,-11.1050151098534,-5.36729958893655
"J12.MAA000884.3_10_M.1.1",4041,447273,"Combined",0,0.00734824139339169,0.0145660480288325,"4","MAA000884","pancreatic A cell",10.8723946292946,15.5354523955128,-5.5000610489744
"G21.MAA000884.3_10_M.1.1",4537,1608238,"Combined",0,0.0147315050567181,0.00460628339835273,"2","MAA000884","type B pancreatic cell",10.0503547134651,-14.7394172548813,-18.3920646161988
"I4.MAA000884.3_10_M.1.1",3049,275779,"Combined",0,0.0140573663531288,0.0231562229176261,"11","MAA000884","leukocyte",-27.3779134987472,-7.80615368521162,3.40182821645227
"J11.MAA000884.3_10_M.1.1",5423,448143,"Combined",0,0.00382338623091919,0.0112174015883323,"4","MAA000884","pancreatic A cell",12.1539340397379,16.4891063192169,-6.71016496605777
"B1.MAA000884.3_10_M.1.1",4684,792861,"Combined",0,0.00480113871713573,0.00560123401201472,"1","MAA000884","type B pancreatic cell",7.21650666660646,-10.8281789260838,-3.35786361665885
"C3.MAA000884.3_10_M.1.1",3942,613538,"Combined",0,0.00983646771556712,0.0123252349487725,"4","MAA000884","pancreatic A cell",9.42406098965798,15.5355760878477,-4.86041014384285
"D6.MAA000884.3_10_M.1.1",2568,276175,"Combined",0,0.0215685371444362,0.0110871729881416,"10","MAA000884","endothelial cell",-34.7815856828581,8.78665016386314,-4.90988241260185
"E12.MAA000884.3_10_M.1.1",6822,666683,"Combined",0,0.00244046959961934,0.0104937429032989,"4","MAA000884","pancreatic A cell",25.404103529192,7.23756552787482,-3.28254481808002
"F17.MAA000884.3_10_M.1.1",2852,649550,"Combined",0,0.0194568858415643,0.0254175967977831,"11","MAA000884","leukocyte",-27.4788900602935,-8.8538562521374,3.95903723417034
"H1.MAA000884.3_10_M.1.1",4565,599450,"Combined",0,0.00700373377860383,0.0142080240220202,"4","MAA000884","pancreatic A cell",9.68798539094653,16.2205726176271,-4.59953152391068
"I6.MAA000884.3_10_M.1.1",2996,216967,"Combined",0,0.0182355416589365,0.0147165237109791,"4","MAA000884","pancreatic A cell",9.25196621352412,18.9391576378568,-6.65805666122464
"J14.MAA000884.3_10_M.1.1",5289,473429,"Combined",0,0.0053469307147029,0.0149631729361742,"8","MAA000884","pancreatic D cell",28.964866495073,3.94845847565808,-2.64300413870253
"F18.MAA000884.3_10_M.1.1",4131,723424,"Combined",0,0.0123419034928679,0.0134471623833326,"4","MAA000884","pancreatic A cell",8.11217755262469,17.4468138529927,-6.51136750712505
"H2.MAA000884.3_10_M.1.1",3914,534024,"Combined",0,0.00909954576492593,0.0130312495318562,"4","MAA000884","pancreatic A cell",9.64510613885011,15.8500960049219,-5.10095498622031
"I7.MAA000884.3_10_M.1.1",5039,707222,"Combined",0,0.00338769999971816,0.00632474668491648,"1","MAA000884","type B pancreatic cell",7.99731889139444,-12.8924312871063,-2.13202382831258
"J15.MAA000884.3_10_M.1.1",5250,652808,"Combined",0,0.00326286940124743,0.00593436354946631,"1","MAA000884","type B pancreatic cell",7.24158046279906,-11.4474196654211,-3.55087064480521
"B2.MAA000884.3_10_M.1.1",3642,251745,"Combined",0,0.0197990888914846,0.00882639178533834,"8","MAA000884","pancreatic D cell",29.0990192984923,4.18291459166993,-3.57058858395401
"C4.MAA000884.3_10_M.1.1",4066,336629,"Combined",0,0.0100602852521688,0.0142768448351152,"4","MAA000884","pancreatic A cell",10.5840484505184,17.0929682625133,-6.27350831918113
"D7.MAA000884.3_10_M.1.1",3275,198372,"Combined",0,0.0134182125627891,0.013086524307866,"8","MAA000884","pancreatic D cell",26.9559815523237,4.86811980820843,-3.47814702464817
"E13.MAA000884.3_10_M.1.1",3781,754430,"Combined",0,0.00809115101027631,0.0184324589425129,"4","MAA000884","pancreatic A cell",10.697389328953,14.3021659190726,-1.8892008756561
"A1.MAA000884.3_10_M.1.1",4259,638943,"Combined",0,0.00835446652781356,0.0192771499179113,"4","MAA000884","pancreatic A cell",10.4512305020862,14.6342036370933,-2.22425852670497
"B3.MAA000884.3_10_M.1.1",3264,542500,"Combined",0,0.0121599918423535,0.0400497695852535,"11","MAA000884","leukocyte",-27.4513701529982,-8.58765051148756,2.91249108431867
"A2.MAA000884.3_10_M.1.1",2549,259924,"Combined",0,0.0309478982197782,0.020013542420092,"10","MAA000884","endothelial cell",-35.3305694930764,8.17097432920587,-4.5116454958816
"B4.MAA000884.3_10_M.1.1",4750,632565,"Combined",0,0.00686098267484123,0.0116225210057464,"8","MAA000884","pancreatic D cell",26.5807145923878,4.12474618543813,-3.74045803806745
"C6.MAA000884.3_10_M.1.1",4039,634091,"Combined",0,0.00896957004204242,0.00736802761748708,"4","MAA000884","pancreatic PP cell",12.5542144576749,16.442037860506,-6.824954057447
"C5.MAA000884.3_10_M.1.1",1939,137850,"Combined",0,0.0214312588291249,0.0433949945593036,"6","MAA000884","type B pancreatic cell",-23.0480037091719,-9.32196186991487,1.56894455074151
"D8.MAA000884.3_10_M.1.1",3484,361483,"Combined",0,0.0120554040241163,0.0154308778006158,"4","MAA000884","pancreatic A cell",9.88461627931265,18.5449034047898,-4.77028336875354
"E14.MAA000884.3_10_M.1.1",5821,570017,"Combined",0,0.00458923067520017,0.0129855776231235,"8","MAA000884","pancreatic D cell",25.8539626150456,6.4827619277246,-3.32873841366346
"F20.MAA000884.3_10_M.1.1",5436,2130017,"Combined",0,0.00439139352308017,0.00866941437556602,"1","MAA000884","udf",5.11209731294028,-10.2551751037182,-1.36110201652039
"H3.MAA000884.3_10_M.1.1",4397,318673,"Combined",0,0.00357704562296563,0.00573942568087036,"1","MAA000884","type B pancreatic cell",9.80642122975467,-11.2543718958969,-4.91298678306381
"I9.MAA000884.3_10_M.1.1",5819,396002,"Combined",0,0.00509259375573137,0.0108534805379771,"8","MAA000884","pancreatic D cell",29.1701723161668,4.22386908760507,-2.35748697182406
"J16.MAA000884.3_10_M.1.1",702,54056,"Combined",0,0.0794121153289395,0.00155394405801391,"6","MAA000884","type B pancreatic cell",-14.1513833293484,-12.8870116103826,9.61581880289585
"D10.MAA000884.3_10_M.1.1",4342,578615,"Combined",0,0.0067462599455836,0.0159155915418715,"4","MAA000884","pancreatic A cell",8.67422057403286,17.116268697051,-4.48312682523861
"A3.MAA000884.3_10_M.1.1",3433,294200,"Combined",0,0.0199344402100045,0.0189700883752549,"5","MAA000884","pancreatic ductal cell",-21.307164261235,-3.99624872699572,-18.9062351026616
"B5.MAA000884.3_10_M.1.1",5099,791476,"Combined",0,0.00435756157697436,0.015131223183015,"4","MAA000884","pancreatic A cell",7.48582869983059,12.8071390331405,-1.72324850807272
"C8.MAA000884.3_10_M.1.1",3256,321217,"Combined",0,0.015725496324487,0.00415606895027349,"2","MAA000884","type B pancreatic cell",11.229386243005,-13.1634977344309,-18.4925971629391
"E15.MAA000884.3_10_M.1.1",4935,526992,"Combined",0,0.00568109991830235,0.00955422473206424,"1","MAA000884","type B pancreatic cell",14.2549741093017,-10.3146809372249,-3.5249063719331
"D11.MAA000884.3_10_M.1.1",4006,668755,"Combined",0,0.00952918368042133,0.0109367406598829,"4","MAA000884","pancreatic A cell",7.02978429478513,12.2368180349335,-3.83880281234617
"E16.MAA000884.3_10_M.1.1",4176,444405,"Combined",0,0.0116118729788758,0.012857641115649,"4","MAA000884","pancreatic A cell",9.11374812349999,18.5703594579396,-6.39115050005739
"F22.MAA000884.3_10_M.1.1",2840,414260,"Combined",0,0.0424877843575057,0.00854777193067156,"4","MAA000884","pancreatic PP cell",8.53103467975525,21.0624327022589,-8.29580654444159
"F21.MAA000884.3_10_M.1.1",3674,2412490,"Combined",0,0.0110569416301866,0.0469788475807154,"11","MAA000884","udf",-24.0916303472818,-9.57338067670684,2.43654058800249
"H4.MAA000884.3_10_M.1.1",137,182,"Combined",0,0.940677966101695,0.0164835164835165,"6","MAA000884","udf",-15.2140594770308,-15.1559391231072,5.0624144539314
"I10.MAA000884.3_10_M.1.1",3851,339639,"Combined",0,0.00894068625019332,0.0134790174273273,"4","MAA000884","pancreatic A cell",11.5365678378954,18.0469021512928,-5.22327743963216
"J17.MAA000884.3_10_M.1.1",287,420,"Combined",0,0.959036379596216,0.019047619047619,"6","MAA000884","udf",-15.8002026956867,-17.7286739964277,5.96623848751114
"H5.MAA000884.3_10_M.1.1",2967,231599,"Combined",0,0.0177076352778508,0.0175950673362147,"5","MAA000884","pancreatic ductal cell",-21.6644881349613,-3.94815251072006,-18.9945530169499
"A4.MAA000884.3_10_M.1.1",4065,482811,"Combined",0,0.0054751178757037,0.0142229568091862,"4","MAA000884","pancreatic A cell",5.92189573751768,13.9681921198004,-4.41190975904609
"B6.MAA000884.3_10_M.1.1",2223,163829,"Combined",0,0.0280267927595474,0.00623210786857028,"9","MAA000884","type B pancreatic cell",0.228518418537047,14.8230970955775,-12.9252991587607
"C9.MAA000884.3_10_M.1.1",4041,566449,"Combined",0,0.00801713404094728,0.0126013109741565,"8","MAA000884","pancreatic D cell",26.9013253805553,3.97340724958788,-3.55743276622938
"D12.MAA000884.3_10_M.1.1",6315,912159,"Combined",0,0.00433779811446591,0.0147616808034564,"8","MAA000884","pancreatic A cell",25.2405785591207,6.37605279703594,-3.53104395025157
"E17.MAA000884.3_10_M.1.1",3433,619123,"Combined",0,0.0140442907147475,0.0133333764050116,"8","MAA000884","pancreatic D cell",27.2112589399268,3.87388020001442,-4.00051993985906
"G1.MAA000884.3_10_M.1.1",4201,598636,"Combined",0,0.00425155358022063,0.0120607514416106,"4","MAA000884","pancreatic A cell",8.39503025546225,10.3113579072746,-2.4794036798423
"I11.MAA000884.3_10_M.1.1",3831,414405,"Combined",0,0.00879255455282589,0.0147367913031937,"4","MAA000884","pancreatic A cell",10.2169201233072,16.0695834808581,-3.9507567235878
"H7.MAA000884.3_10_M.1.1",1493,62242,"Combined",0,0.0735178100951162,0.0090292728382764,"8","MAA000884","pancreatic D cell",26.9230138473614,8.36522562135841,-10.9708668950747
"I12.MAA000884.3_10_M.1.1",5137,791074,"Combined",0,0.00221988461645187,0.0044660802908451,"1","MAA000884","type B pancreatic cell",6.25521543595599,-11.2110835559213,-3.10448930551028
"J19.MAA000884.3_10_M.1.1",4362,1584166,"Combined",0,0.00828905845535922,0.0152603956908556,"4","MAA000884","pancreatic A cell",4.55248321100574,12.2771045840333,-0.737890707276859
"J18.MAA000884.3_10_M.1.1",4856,831317,"Combined",0,0.00438216188249722,0.00681569124654013,"1","MAA000884","type B pancreatic cell",7.60594601273959,-11.6553946085204,-3.41919270003705
"B7.MAA000884.3_10_M.1.1",3272,236961,"Combined",0,0.0167430164816014,0.00420744341895924,"2","MAA000884","type B pancreatic cell",11.6373791676033,-15.8998984002822,-17.7767414819048
"C10.MAA000884.3_10_M.1.1",175,236,"Combined",0,0.945584505418492,0.0254237288135593,"6","MAA000884","udf",-18.3697245172323,-14.6855523354762,7.0986263609555
"D13.MAA000884.3_10_M.1.1",2470,164888,"Combined",0,0.0393157612622061,0.00398452282761632,"3","MAA000884","pancreatic A cell",8.69388749187813,21.3639332749546,-8.13128120612195
"E18.MAA000884.3_10_M.1.1",4737,1438114,"Combined",0,0.0057981294171245,0.0108405870466458,"1","MAA000884","type B pancreatic cell",7.34925606020634,-11.0927560080175,-1.89630029307318
"G2.MAA000884.3_10_M.1.1",2257,266174,"Combined",0,0.0306952218293318,0.0117291696409116,"6","MAA000884","pancreatic stellate cell",-15.8055944574079,-20.434655795396,-4.73878250998609
"H9.MAA000884.3_10_M.1.1",3827,345425,"Combined",0,0.013232130767275,0.0129029456466671,"8","MAA000884","pancreatic D cell",27.9689199001535,3.79816083684941,-3.17274657575639
"I13.MAA000884.3_10_M.1.1",3438,360539,"Combined",0,0.0102043617675481,0.0132884375892761,"4","MAA000884","pancreatic A cell",7.85085028781437,14.3720484558885,-2.51230207843781
"J20.MAA000884.3_10_M.1.1",4165,1893896,"Combined",0,0.0150532467323091,0.0163910795524147,"8","MAA000884","pancreatic D cell",25.0280473121202,3.32741552484692,-6.06252615046044
"A5.MAA000884.3_10_M.1.1",2992,376447,"Combined",0,0.0161720699883701,0.0254458130892264,"11","MAA000884","leukocyte",-27.820505962722,-9.3892773076137,3.40626403779679
"D14.MAA000884.3_10_M.1.1",5698,1102411,"Combined",0,0.00207476579677977,0.00640868061004471,"1","MAA000884","type B pancreatic cell",6.32713939867399,-10.9125354371165,-2.15796172401461
"E19.MAA000884.3_10_M.1.1",214,14515,"Combined",0,0.729988652640586,0.000551153978642783,"0","MAA000884","udf",-8.71884182911111,-9.40353565186717,18.8110125207927
"G3.MAA000884.3_10_M.1.1",4947,672673,"Combined",0,0.00327907231739879,0.00426507381744176,"1","MAA000884","type B pancreatic cell",7.47774919255592,-11.8361056317703,-3.65193302411859
"H10.MAA000884.3_10_M.1.1",3471,332342,"Combined",0,0.00973749292333363,0.00309620812295768,"2","MAA000884","type B pancreatic cell",7.28062879164041,-9.5672923319897,-18.7038987347256
"I14.MAA000884.3_10_M.1.1",132,222,"Combined",0,0.0220264317180617,0.036036036036036,"6","MAA000884","udf",-13.7267778706771,-15.1475776791602,6.97912900142636
"J22.MAA000884.3_10_M.1.1",3097,2433456,"Combined",0,0.0247384660764361,0.0140051843961839,"10","MAA000884","udf",-33.5658061817225,5.79025607790295,-4.46130824144274
"A6.MAA000884.3_10_M.1.1",4945,439327,"Combined",0,0.00742185028874048,0.00980818388125474,"8","MAA000884","pancreatic D cell",26.3176644275738,5.18979122852893,-3.57021774259355
"B8.MAA000884.3_10_M.1.1",3176,285224,"Combined",0,0.0216172828495572,0.00629329930160155,"4","MAA000884","pancreatic A cell",8.47875332238501,20.3304578614163,-8.12056437784297
"C11.MAA000884.3_10_M.1.1",4126,526693,"Combined",0,0.00874767804479609,0.0180997279249962,"4","MAA000884","pancreatic A cell",10.2326653231287,17.9495207624184,-5.30445550482361
"I16.MAA000884.3_10_M.1.1",1658,12033,"Combined",0,0.309717760440569,0.0266766392420843,"6","MAA000884","udf",-14.114952174689,-18.6901591324739,2.26709045840326
"K1.MAA000884.3_10_M.1.1",2692,305573,"Combined",0,0.0195434827249859,0.0156951039522471,"10","MAA000884","endothelial cell",-35.0311172891618,8.09605036601632,-4.67526708123427
"L6.MAA000884.3_10_M.1.1",4445,815202,"Combined",0,0.00705486276391788,0.013223716330431,"8","MAA000884","pancreatic D cell",26.4684090032752,3.89939560718011,-4.18244520657347
"M8.MAA000884.3_10_M.1.1",3110,353121,"Combined",0,0.0105384973184414,0.0160313320363275,"4","MAA000884","pancreatic A cell",8.74582496581195,15.170210116581,-2.98105504853779
